A,B,C,D,E,F,G,H,I,J,Response
95.67158045,0.548174249,-0.865270495,-0.76989658,-1.164755971,1.300490865,0.457758567,-0.077909776,white,male,0.013499566
-114.2706789,1.446427861,-0.291154998,-0.022010602,0.711417514,-0.8033924,-1.693417508,-1.688756019,black,male,0.821818851
14.32309023,-0.57489003,-1.540666067,0.045298805,-1.030394472,-1.736938573,0.071325954,0.827320409,white,female,0.707228827
-160.8452187,-0.793659417,-0.861481215,-1.300441024,0.529296296,-1.645624696,-0.466788501,-1.386035651,white,male,-1.05084955
274.7703208,-0.735166944,2.159995237,-0.652752899,2.335403856,1.026374098,1.674443865,2.379623875,white,female,0.364174884
285.7594733,1.160396911,0.841103669,0.046928177,0.523647173,0.575424846,0.830966005,0.619738177,white,male,1.319313136
113.7960377,0.783079468,0.173451367,2.001563367,-0.986283005,0.562393974,-0.18449731,0.99229936,black,male,1.56830186
-47.2226593,-0.816083217,-0.25511594,1.613138522,-0.123466998,0.64501944,1.05136918,0.042359054,black,male,-0.563970076
92.22034856,-1.02301623,0.622380674,0.90766286,-0.342726553,-0.644448125,-0.136636953,-0.674723779,white,male,0.260577359
40.56430989,0.038148299,-0.693494427,-0.472328124,-0.405573497,-0.645846588,0.306707947,-0.10592038,white,male,1.051944519
6.264914216,-0.751369585,0.042017888,-0.244739185,0.15604948,-1.082689755,-0.990556978,-0.575493803,white,male,-0.262911401
-57.47909539,1.19808774,-0.823076055,0.348610836,-0.553970616,-1.013542352,0.61194005,1.353904616,white,male,0.052459052
187.72337,-0.26605753,0.909836965,0.773622986,0.600505815,-1.407624616,-0.700963032,-1.963675431,white,male,0.817108586
46.82956197,2.823507729,-1.256369427,2.416037137,1.010912935,1.108451642,-0.406088425,-1.150207202,white,male,0.224570156
128.34251,1.578144727,1.20630609,0.211424217,-1.285521771,-0.672978766,-1.217903688,-0.862769961,black,female,1.561469368
37.01437924,0.056926158,-0.421134185,-2.051619687,-1.051517237,-0.248333323,-0.003033985,-0.758899687,white,female,0.555954384
-169.064667,0.044641457,-1.23186419,-0.285361083,-0.023572523,-2.200599961,-0.786068783,1.528210848,white,male,-0.896675185
-87.25251505,-0.256900862,-0.024929571,0.969178182,-0.51949503,-0.612633839,1.42133164,-0.381004509,black,female,-0.068668718
-333.0963767,2.064149821,-0.329018031,-0.041824451,1.470581108,-0.71262493,-1.360259072,1.212795693,black,female,-2.589006681
-138.78067,-0.697364316,-1.58963227,-0.862845766,-0.458841177,0.634523499,-1.451402646,0.908915957,black,female,-0.421571268
80.39434899,1.487264283,1.96935071,0.102180547,0.593142555,-0.81021665,-2.112578327,0.57880477,black,female,0.393550979
125.6541493,0.302064763,-0.03508257,0.154077627,-0.639835978,1.45524095,-1.611130089,0.086755816,white,male,0.720937911
-79.92397041,1.379555919,-2.281903526,0.253339917,0.248450889,0.396517661,-0.783104759,-1.737418899,white,male,1.023216131
-97.22799684,0.233097415,-0.492792545,1.392560035,-0.995481591,-0.319362979,1.108941492,-1.028181227,black,male,-0.33875081
-20.96695346,0.661144489,-1.361737128,0.05822106,0.311721857,0.968399293,1.864848941,-2.034693491,white,female,-0.392537458
40.26214748,0.809062676,0.089684647,1.696520381,0.860219527,-1.009564677,0.68232457,0.6626099,white,female,0.412854731
-22.69959836,-1.690976047,0.306333063,-2.080638977,-1.389772334,0.178152661,-1.552636622,1.619837258,white,male,-0.775290857
149.8630722,0.56981932,0.779485346,-0.41410504,1.318966918,0.138624965,0.29851598,-0.028905361,black,male,1.678253059
151.4256137,0.753473794,-1.493166054,0.877360322,-0.854550847,-1.446579145,-0.090402668,-0.948641134,white,female,1.127270317
-139.9011408,1.373065321,0.761309697,-2.315855736,0.451862847,0.377512461,1.396749189,1.012064674,white,male,-3.13390761
17.73545802,-0.386338989,0.358589467,-0.583998755,0.774722408,-0.114515424,-0.035340399,0.375064523,black,male,1.821392072
18.82572049,0.871289257,-1.449171734,0.393902054,-0.92513941,1.293881822,-0.484501227,-0.825044592,white,male,-0.207234626
-49.34889492,1.227912949,1.320423216,-1.15649288,1.832143978,1.058375573,0.509168818,-0.73868209,white,male,-2.602049268
253.9286987,-0.724248173,-0.047067214,0.01820051,0.37176821,1.905048832,-0.046936862,-0.214266382,white,male,1.607376877
197.6043109,0.501453754,1.974317147,-0.092331309,-1.616212924,-0.314826362,0.120626165,0.390712031,black,female,1.223517334
-62.81826199,0.840954869,-0.963364379,0.766844478,1.971548069,0.724104051,-1.65245856,2.199834692,white,male,-0.496709299
-36.8897993,0.441414872,-0.211690833,2.828655183,0.899827177,0.38115603,1.074759275,0.553985785,black,male,0.083293531
75.30506387,0.232277466,1.210459355,-0.207750515,0.172612724,0.301779476,0.475614999,0.331873365,black,male,1.349324811
123.1690735,1.238309477,0.453523774,0.732402093,0.120174883,1.512872555,-0.472838817,-0.077903143,white,male,0.014104825
-163.679891,1.45458355,0.058569311,-0.682325066,0.942589378,-1.619156304,-0.346504982,-1.744526609,black,male,-0.14702894
3.168418716,-0.814412682,0.187885255,0.070154753,0.851862882,1.118674132,-0.552880877,-0.823111269,black,male,-0.430025017
-73.16690079,-0.486045477,0.107185264,1.08419459,-1.232656111,-0.130102692,0.061733103,0.334175578,black,male,-0.365703853
120.6052386,-0.917038928,0.789108311,-0.268087609,0.109583016,-0.163944422,-0.918616572,1.073729509,white,male,0.420803513
16.47523373,-0.765989828,-1.31548526,0.974206449,0.208801585,0.578623059,-0.27431937,-0.164641784,white,male,0.060165136
225.5477384,-1.082944409,1.214284831,-0.862523968,0.874317842,1.387930826,-0.890171015,0.682218252,white,male,1.014039006
-188.5945073,-1.911867987,-0.916937,1.452271484,1.263817699,-2.111551464,-0.129179236,-0.475376546,black,female,0.11531185
-104.7201553,-1.307179514,-0.351621664,2.200732247,-2.169674194,-1.510851688,0.067864809,-3.09715532,black,male,0.873137457
-123.9000184,-0.12560081,-0.903735229,2.26057093,0.583034012,0.24178797,1.38031993,0.59964556,white,male,-1.173857271
224.823076,0.09797662,0.542462569,-0.427890662,-0.898000766,-0.070996312,-0.232792241,-2.509754794,white,male,2.077330111
161.9998613,-0.936543216,-0.111068485,-1.400724748,-1.227187404,0.223322061,-0.085011675,0.25024682,white,male,0.20881127
135.9886437,-2.552898139,-0.411260096,1.809018258,0.888329508,0.403550746,-0.276474472,-1.019953662,black,female,2.358298702
154.5954987,1.399791216,0.269485421,-0.437112614,0.9464572,0.645529694,0.200070746,0.384854064,white,female,-1.627375692
16.10501802,0.570868382,-0.793500219,0.499460409,0.30429916,0.492047049,-1.043312132,-0.056195515,white,male,0.755911523
48.82301801,0.881014347,-1.03454471,0.55666253,-1.124300139,-0.375071544,0.927579102,-1.176861077,black,female,1.764764568
16.58152879,-0.061898207,0.456605907,1.850932872,2.012601233,0.720795676,1.58593347,-0.220991255,white,female,-1.297695466
57.5436667,0.726914538,-0.094248512,-0.719601217,0.48781333,-1.813953754,-0.503443408,0.185683976,white,female,-0.211050963
-16.51626087,-0.822851751,0.259077252,1.073061608,-0.114616909,0.124609935,-0.055353948,-1.739076793,white,male,-0.935723174
-31.63934766,-0.660529848,-0.986425664,-0.143315996,2.307210027,-0.414261786,1.30063308,0.770404339,black,female,0.90488721
137.405504,0.613771096,0.827810766,-0.493615127,0.633115402,-0.361148451,0.429946248,0.044021092,white,male,0.209069472
213.4910424,0.906159067,0.673398106,0.561250147,-0.579984906,1.943840323,1.523906911,-2.376779939,white,male,-0.77372042
88.75621465,0.552908972,-0.002630737,0.723551346,-0.877155914,-0.418146524,-2.370530694,-0.955992958,white,female,0.237409884
-9.782510165,1.074961462,0.37270493,-0.099444493,-0.359960631,0.163801124,-0.55465466,0.135611077,black,female,-0.134528373
93.99797978,1.704476969,1.62646084,-1.41206046,0.869151075,-0.597508888,1.497511763,-0.917342558,white,male,-0.565417367
-186.3116132,-0.357979662,-2.210846091,1.26415263,-2.091381161,1.021027507,1.790752811,-0.443171599,white,female,-1.753908715
-75.5111605,0.355530197,0.610721443,-0.547913942,-1.167538584,0.130743146,-0.684847034,-0.396043801,black,male,-0.785477741
103.4140831,-0.679260011,1.169641143,-0.913321479,0.782579327,-1.2877303,-0.164917384,-0.040641332,white,male,0.082516833
5.397770365,-0.335132292,-1.49337274,1.005120003,0.629078645,1.534611646,0.344713075,-0.774821181,white,male,0.168740077
-177.4088291,-0.378832928,-1.853489441,0.543595172,0.071451509,-0.170601504,0.851855601,1.773521862,black,male,-0.351253518
56.885757,1.695822334,1.024060201,0.871387703,-0.009963771,-1.226557816,2.763020817,-0.346152545,black,male,0.266226183
137.2568303,-0.545476584,-0.567556734,0.700529817,0.300443083,-0.080894888,-0.555797428,1.593289664,white,female,1.035094214
177.1474987,0.153756339,1.526201503,1.329292786,0.981153588,-0.418134626,-0.328811695,0.116055852,white,female,0.771012841
-350.2337939,0.989779622,-0.940671329,-0.932120331,0.900802808,-0.316373258,-2.59974918,-1.88932562,black,male,-0.826842108
59.67375215,0.536614577,-1.63965621,0.627674385,-0.18024621,0.220438004,0.949189477,0.453259188,white,male,-0.014148246
-179.4462445,0.497369884,-0.154585554,0.230724636,-0.017412994,-1.659527384,-0.572029095,-1.096669215,black,male,-1.154388258
-182.273212,0.232497741,-0.561312306,-0.136023266,1.79059971,0.544478454,-1.055318267,0.226877691,black,male,-1.397326223
216.9841984,-0.259606451,0.968624188,2.313984146,-0.402124038,-0.920330601,-1.091858346,0.570851158,white,female,0.483270787
-47.97120676,0.846121862,-0.849875639,-0.616125126,0.159623593,0.479048248,-0.368512068,0.217346685,white,female,-0.456164568
56.25793468,0.360954102,0.339751984,0.332834502,-0.345138253,-1.735561101,0.057738189,-0.668162249,white,female,-0.405432077
-224.5417609,1.285049245,-0.779706802,-2.145991979,-1.215379796,-0.505313048,-0.247199296,0.848604461,black,male,0.190199487
-47.83058731,-0.540203637,0.406373545,0.106921458,-0.287169336,-0.467510045,-0.018108278,1.793053946,white,male,-0.737807862
106.6343528,1.67325024,0.657105091,-0.317957898,-0.1146413,0.300054873,0.437426185,-0.29881269,black,female,2.157108737
-293.4782204,-0.158971868,-1.098415314,-0.548835783,0.542026492,-0.824523583,-1.676000916,0.06298478,black,male,-0.626667028
127.4311577,-0.779101722,-0.359055615,1.109050745,-1.634833838,0.331576062,0.460144757,0.08175807,white,female,0.557933645
-39.60284267,-0.308144493,-0.100881478,-0.6618712,1.600420682,-0.68699001,0.645262406,0.164089589,white,female,-0.442970686
-124.5757469,-0.470118462,0.903951582,-0.756827694,1.198173839,-0.669412663,0.936238045,-0.341595959,black,male,-1.845953717
118.6253002,0.39885113,0.18870137,0.184558242,-1.10401501,-0.918263172,0.575570772,-0.410449478,white,male,0.827122269
229.0252022,-0.193837546,0.892201869,0.678474222,0.244110438,-0.571953479,0.251739084,1.063202298,white,female,0.873793799
191.718989,-0.478275392,1.244531654,0.499398929,0.026388499,0.062735728,-0.928135367,0.054111116,white,female,0.656701448
19.45223721,-2.043407901,-0.647240717,0.301603311,-0.274032713,1.216489883,-0.23742321,-0.929857884,white,male,0.28760802
39.61019201,0.337010905,0.127757444,0.646809716,1.574668308,0.926134255,-0.204550492,0.017490874,white,female,-0.257356363
207.9875389,1.131467273,1.683886195,-1.967102577,-0.15562392,0.154999235,-0.418131318,-1.24003733,white,female,0.667733612
153.2977702,1.295183625,0.29887824,-0.505056934,-0.659766676,0.124992404,0.869458068,-1.864924196,white,female,0.324743335
-38.04241196,2.999559628,-0.500349793,2.423145861,2.763385176,0.162495331,-1.085777513,-1.431232363,white,male,0.331836575
-199.3736735,0.007947197,-0.996683258,0.195410882,-0.882880543,-0.146711991,-1.647835284,-0.937700815,black,female,-0.512333124
-80.94099316,-1.111052898,0.003450907,-2.254147425,1.477705092,-2.311659398,-0.00377979,0.448196896,black,female,1.015650058
72.16359663,0.026658207,1.167837153,-0.02096761,-0.307871278,0.036264923,0.294290062,-0.760222728,white,male,-0.565654752
-21.00697607,0.649302071,-0.700507208,-0.55037546,-0.268104005,-1.105672042,-0.415360272,-0.584161151,white,male,0.272290335
-92.74414095,1.084302115,0.880345185,-0.447211796,-1.225180733,0.054915257,-0.474492681,0.524764894,black,male,-1.178612041
153.4703266,-2.036224137,0.711964484,1.388598749,1.142379973,1.844241218,1.423204915,1.516618025,white,female,-0.14010848
31.54773707,-0.804382051,-0.617461524,-0.569995692,0.267416854,-0.308450249,3.350255898,0.567685571,black,female,1.388233784
-28.56111155,-2.334953577,0.715152969,0.364763664,-0.42737759,0.250710588,0.452294535,-0.094602309,black,female,-1.153532017
202.2182551,2.001110879,-0.386121002,1.317110999,-0.677245173,-0.032380696,-1.03636476,-0.347886668,white,male,1.207646914
34.56214884,1.463693855,-0.904936367,-2.959083844,0.445982823,0.021166895,0.122720279,-0.318782866,black,male,1.777082949
-365.8002647,-0.260261301,-2.233258102,1.056331801,0.240538248,1.513161326,0.307187662,-0.028090197,black,male,-1.746830656
-196.4515472,0.212086136,-0.933785953,0.680935672,-1.797847281,-0.812745618,1.33389999,0.132166374,black,male,-1.122985837
-134.1332929,-0.944841008,-0.640226503,-0.116529016,0.373296202,-0.061146848,-1.204521517,0.888305419,black,female,-0.580189979
31.41533312,-1.944879898,2.07842249,0.961230344,0.85942763,0.264293973,-0.423827618,-0.724986476,black,male,0.191859391
44.73550805,0.232329547,-0.763819677,-1.872720891,0.527136366,-0.504204731,0.213532296,1.182325533,black,male,1.790852381
0.723258072,-0.387704798,-0.643501863,1.015796218,-0.488652365,1.327950054,1.006215714,-0.401132332,black,female,0.579537144
-62.25026927,-0.227713468,-0.965344872,0.742668376,-0.722388009,-0.185017395,-1.519986943,0.12607594,black,female,0.674671448
221.7628865,0.145621477,1.309829949,-0.037059243,1.2630231,0.427636935,-0.783650736,-1.244417565,white,male,1.589473954
-28.99050087,-1.138410984,1.989634454,-0.238270374,0.089509881,0.013298249,0.048617874,-1.146153143,black,female,-1.668261898
-6.252192521,-2.41068355,0.407053343,0.328322935,1.018946939,-0.800225816,0.709132875,1.722031086,white,female,-0.710500783
30.96584424,0.726764475,0.996632996,-1.12250123,1.875297686,1.612928474,-0.945571153,0.095968756,white,male,-0.87420107
21.5411727,-0.54583189,-0.740207013,-0.287482259,-0.137820087,-0.741574221,0.666817965,-0.39321935,white,male,0.596653673
34.99780482,0.425701623,-1.100150656,-1.379830095,0.009783427,0.737920352,1.317615881,0.68520067,black,female,1.542040095
-14.1816394,0.794673172,-0.565171013,-3.417506675,-0.249795609,0.010222805,0.188764391,0.355694396,black,female,0.465999925
196.8237829,-0.080851102,0.492813168,1.380316519,-0.318047421,2.351716406,0.934247241,0.072401381,white,male,0.512615215
42.74568871,-1.540571649,-0.49405342,-0.931209271,0.22092392,-0.402942052,-0.777921705,0.938144231,white,male,0.696729608
59.43668912,0.377056509,1.968722971,3.003161979,0.195430506,2.002978565,-0.804811462,-1.116361232,black,male,0.055351107
11.13946173,0.404557841,-0.640149716,-1.332077454,-0.493549731,0.003738468,0.243385482,0.528785522,white,female,0.124506969
-63.50526498,2.164331091,-0.438033495,1.335781625,-0.461796121,1.015971738,0.897665753,-0.350557275,white,female,-1.069469502
55.29384656,0.831513649,1.487259213,-0.986218944,1.222578331,0.270868979,0.903954925,-0.260001112,white,female,-1.882147986
77.78796268,-1.728573022,1.78297549,1.812985333,1.44577105,-1.481938061,-0.21522299,0.457885661,black,male,0.16684826
0.218047543,-1.366147063,-2.406235659,-0.298339318,-0.540808154,1.048138681,-1.33417347,-0.840356218,white,male,0.689970471
-135.531197,0.323884852,-0.979922982,-1.097734631,-0.553804791,1.370348126,2.04375724,0.269340236,black,female,-0.73421066
-219.3634922,-1.828445876,-1.744736733,0.568341382,0.812530662,-1.288329408,0.700969322,-0.088392315,black,female,-0.142362724
10.96867249,0.655870831,0.041546747,-0.727419272,0.825205963,1.447836252,-0.16302213,1.204581304,white,male,-2.109027471
495.0878186,-1.415730726,0.133034336,-1.21082132,-0.862907764,-1.194713445,0.483201923,0.874844403,white,female,3.697769814
-14.96913985,-0.288778228,-0.339691745,0.28586021,-0.953889506,2.343159195,-1.138402073,0.627775994,white,female,-1.732764053
272.5297925,-0.569737193,-0.058399185,-0.167950661,-0.518862538,0.040364205,-0.261219547,0.115863026,white,male,1.53575798
-205.5797232,-0.205728647,-2.387139901,1.632293573,-0.972182191,0.572259785,0.443695107,-0.669952092,black,male,-0.594094005
60.85445533,-1.313086796,0.943094751,0.025811076,-0.865219759,0.895315993,0.445850256,0.390402838,white,female,-0.703085224
-88.14094021,0.801709773,-1.059430827,-0.353527971,0.785194413,-2.79706282,0.344250052,-0.381827387,white,female,0.273984228
207.0495894,-0.738411675,0.019944229,0.433413091,0.434571481,1.133688577,-0.791057487,-0.390676718,white,male,0.996747474
-241.7429362,0.813098813,-0.459568556,0.211122759,1.893111053,-0.315479031,0.871807248,1.390369426,black,male,-1.223148918
112.9096033,0.49277239,0.897965577,-0.116079033,-0.137314577,-1.588574758,0.233190864,-0.285157833,white,male,0.381428868
196.6059866,0.437176941,0.703830561,1.188799982,-0.648316725,0.882445803,-0.358547186,-0.024846265,white,female,0.894360638
-75.16270087,-1.801189,-0.529990881,-0.31690049,-0.546002805,0.1444617,-0.603028362,-0.578786023,black,male,-0.26377368
